Date,ETF_ID,Action,Price,Shares,Cash Before,Cash After,Portfolio Value,Action Value,Currently Held
2024-02-14,2,SELL_FAILED,20.819,0,9.62,9.62,11840.32,-0.9892572,0.0
2024-02-14,3,SELL_FAILED,184.42,0,9.62,9.62,11840.32,-0.99201685,0.0
2024-02-15,0,SELL_FAILED,495.652,0,9.62,9.62,11915.18,-0.8858175,21.0
2024-02-15,1,HOLD,93.554,0,9.62,9.62,11915.18,0.06634366,16.0
2024-02-15,2,SELL_FAILED,20.866,0,9.62,9.62,11915.18,-0.9892189,0.0
2024-02-15,3,SELL_FAILED,185.66,0,9.62,9.62,11915.18,-0.9920241,0.0
2024-02-16,0,SELL_FAILED,493.184,0,9.62,9.62,11858.58,-0.8859034,21.0
2024-02-16,1,HOLD,93.256,0,9.62,9.62,11858.58,0.065217555,16.0
2024-02-16,2,SELL_FAILED,20.913,0,9.62,9.62,11858.58,-0.9892413,0.0
2024-02-16,3,SELL_FAILED,186.34,0,9.62,9.62,11858.58,-0.99201936,0.0
2024-02-20,0,SELL_FAILED,490.469,0,9.62,9.62,11802.96,-0.8858306,21.0
2024-02-20,1,HOLD,93.343,0,9.62,9.62,11802.96,0.06620774,16.0
2024-02-20,2,SELL_FAILED,20.8,0,9.62,9.62,11802.96,-0.9892208,0.0
2024-02-20,3,SELL_FAILED,187.47,0,9.62,9.62,11802.96,-0.9920242,0.0
2024-02-21,0,SELL_FAILED,490.913,0,9.62,9.62,11807.82,-0.8858736,21.0
2024-02-21,1,HOLD,93.064,0,9.62,9.62,11807.82,0.065533146,16.0
2024-02-21,2,SELL_FAILED,20.885,0,9.62,9.62,11807.82,-0.98923576,0.0
2024-02-21,3,SELL_FAILED,187.48,0,9.62,9.62,11807.82,-0.9920193,0.0
2024-02-22,0,SELL_FAILED,501.073,0,9.62,9.62,12022.41,-0.885951,21.0
2024-02-22,1,HOLD,93.141,0,9.62,9.62,12022.41,0.06511859,16.0
2024-02-22,2,SELL_FAILED,20.942,0,9.62,9.62,12022.41,-0.98923886,0.0
2024-02-22,3,SELL_FAILED,187.56,0,9.62,9.62,12022.41,-0.9920236,0.0
2024-02-23,0,SELL_FAILED,501.418,0,9.62,9.62,12035.19,-0.88598365,21.0
2024-02-23,1,HOLD,93.487,0,9.62,9.62,12035.19,0.0651845,16.0
2024-02-23,2,SELL_FAILED,20.638,0,9.62,9.62,12035.19,-0.9892359,0.0
2024-02-23,3,SELL_FAILED,188.62,0,9.62,9.62,12035.19,-0.99202377,0.0
2024-02-26,0,SELL_FAILED,499.582,0,9.62,9.62,11993.4,-0.8858589,21.0
2024-02-26,1,HOLD,93.285,0,9.62,9.62,11993.4,0.06524717,16.0
2024-02-26,2,SELL_FAILED,20.828,0,9.62,9.62,11993.4,-0.98924285,0.0
2024-02-26,3,SELL_FAILED,188.2,0,9.62,9.62,11993.4,-0.99201643,0.0
2024-02-27,0,SELL_FAILED,500.51,0,9.62,9.62,12010.89,-0.8858977,21.0
2024-02-27,1,HOLD,93.16,0,9.62,9.62,12010.89,0.06649056,16.0
2024-02-27,2,SELL_FAILED,20.989,0,9.62,9.62,12010.89,-0.98921055,0.0
2024-02-27,3,SELL_FAILED,188.0,0,9.62,9.62,12010.89,-0.9920299,0.0
2024-02-28,0,SELL_FAILED,499.848,0,9.62,9.62,11999.92,-0.88590276,21.0
2024-02-28,1,HOLD,93.343,0,9.62,9.62,11999.92,0.064395145,16.0
2024-02-28,2,SELL_FAILED,20.904,0,9.62,9.62,11999.92,-0.98925775,0.0
2024-02-28,3,SELL_FAILED,188.34,0,9.62,9.62,11999.92,-0.9920145,0.0
2024-02-29,0,SELL_FAILED,501.645,0,9.62,9.62,12040.12,-0.88576394,21.0
2024-02-29,1,HOLD,93.497,0,9.62,9.62,12040.12,0.065844245,16.0
2024-02-29,2,SELL_FAILED,20.876,0,9.62,9.62,12040.12,-0.9892316,0.0
2024-02-29,3,SELL_FAILED,189.31,0,9.62,9.62,12040.12,-0.99201894,0.0
2024-03-01,0,SELL_FAILED,506.355,0,9.62,9.62,12146.2,-0.88584256,21.0
2024-03-01,1,HOLD,93.945,0,9.62,9.62,12146.2,0.06626355,16.0
2024-03-01,2,SELL_FAILED,20.98,0,9.62,9.62,12146.2,-0.9892161,0.0
2024-03-01,3,SELL_FAILED,192.89,0,9.62,9.62,12146.2,-0.99202657,0.0
2024-03-04,0,SELL_FAILED,505.812,0,9.62,9.62,12131.1,-0.88584805,21.0
2024-03-04,1,HOLD,93.714,0,9.62,9.62,12131.1,0.06525331,16.0
2024-03-04,2,SELL_FAILED,21.046,0,9.62,9.62,12131.1,-0.9892461,0.0
2024-03-04,3,SELL_FAILED,196.01,0,9.62,9.62,12131.1,-0.992015,0.0
2024-03-05,0,SELL_FAILED,500.757,0,9.62,9.62,12033.12,-0.8857776,21.0
2024-03-05,1,HOLD,94.225,0,9.62,9.62,12033.12,0.06630817,16.0
2024-03-05,2,SELL_FAILED,20.885,0,9.62,9.62,12033.12,-0.98922604,0.0
2024-03-05,3,SELL_FAILED,197.19,0,9.62,9.62,12033.12,-0.99201936,0.0
2024-03-06,0,SELL_FAILED,503.294,0,9.62,9.62,12088.7,-0.8859176,21.0
2024-03-06,1,HOLD,94.369,0,9.62,9.62,12088.7,0.064799175,16.0
2024-03-06,2,SELL_FAILED,21.056,0,9.62,9.62,12088.7,-0.9892462,0.0
2024-03-06,3,SELL_FAILED,198.81,0,9.62,9.62,12088.7,-0.9920195,0.0
2024-03-07,0,SELL_FAILED,508.29,0,9.62,9.62,12196.86,-0.88574237,21.0
2024-03-07,1,HOLD,94.572,0,9.62,9.62,12196.86,0.066896975,16.0
2024-03-07,2,SELL_FAILED,21.113,0,9.62,9.62,12196.86,-0.9892094,0.0
2024-03-07,3,SELL_FAILED,199.94,0,9.62,9.62,12196.86,-0.99202555,0.0
2024-03-08,0,SELL_FAILED,505.239,0,9.62,9.62,12134.17,-0.88588357,21.0
2024-03-08,1,HOLD,94.658,0,9.62,9.62,12134.17,0.06575502,16.0
2024-03-08,2,SELL_FAILED,21.046,0,9.62,9.62,12134.17,-0.9892289,0.0
2024-03-08,3,SELL_FAILED,201.63,0,9.62,9.62,12134.17,-0.9920231,0.0
2024-03-11,0,SELL_FAILED,504.805,0,9.62,9.62,12123.36,-0.88582957,21.0
2024-03-11,1,HOLD,94.552,0,9.62,9.62,12123.36,0.06559178,16.0
2024-03-11,2,SELL_FAILED,21.227,0,9.62,9.62,12123.36,-0.98923314,0.0
2024-03-11,3,SELL_FAILED,202.0,0,9.62,9.62,12123.36,-0.99202144,0.0
2024-03-12,0,SELL_FAILED,510.235,0,9.62,9.62,12233.53,-0.8858419,21.0
2024-03-12,1,HOLD,94.311,0,9.62,9.62,12233.53,0.06607415,16.0
2024-03-12,2,SELL_FAILED,21.17,0,9.62,9.62,12233.53,-0.9892243,0.0
2024-03-12,3,SELL_FAILED,199.79,0,9.62,9.62,12233.53,-0.9920217,0.0
2024-03-13,0,SELL_FAILED,509.435,0,9.62,9.62,12213.96,-0.88596576,21.0
2024-03-13,1,HOLD,94.138,0,9.62,9.62,12213.96,0.06418101,16.0
2024-03-13,2,SELL_FAILED,21.464,0,9.62,9.62,12213.96,-0.9892646,0.0
2024-03-13,3,SELL_FAILED,201.19,0,9.62,9.62,12213.96,-0.99201185,0.0
2024-03-14,0,SELL_FAILED,508.428,0,9.62,9.62,12183.26,-0.8858936,21.0
2024-03-14,1,HOLD,93.541,0,9.62,9.62,12183.26,0.06548484,16.0
2024-03-14,2,SELL_FAILED,21.531,0,9.62,9.62,12183.26,-0.9892318,0.0
2024-03-14,3,SELL_FAILED,200.35,0,9.62,9.62,12183.26,-0.992024,0.0
2024-03-15,0,SELL_FAILED,504.937,0,9.62,9.62,12109.79,-0.88585943,21.0
2024-03-15,1,HOLD,93.531,0,9.62,9.62,12109.79,0.06638012,16.0
2024-03-15,2,SELL_FAILED,21.606,0,9.62,9.62,12109.79,-0.9892131,0.0
2024-03-15,3,SELL_FAILED,199.71,0,9.62,9.62,12109.79,-0.9920277,0.0
2024-03-18,0,SELL_FAILED,507.938,0,9.62,9.62,12171.28,-0.88602173,21.0
2024-03-18,1,HOLD,93.435,0,9.62,9.62,12171.28,0.064835206,16.0
2024-03-18,2,SELL_FAILED,21.806,0,9.62,9.62,12171.28,-0.9892439,0.0
2024-03-18,3,SELL_FAILED,200.03,0,9.62,9.62,12171.28,-0.99202126,0.0
2024-03-19,0,SELL_FAILED,510.761,0,9.62,9.62,12234.26,-0.8859018,21.0
2024-03-19,1,HOLD,93.666,0,9.62,9.62,12234.26,0.06544504,16.0
2024-03-19,2,SELL_FAILED,21.796,0,9.62,9.62,12234.26,-0.98923516,0.0
2024-03-19,3,SELL_FAILED,199.8,0,9.62,9.62,12234.26,-0.99202085,0.0
2024-03-20,0,SELL_FAILED,515.485,0,9.62,9.62,12336.55,-0.88585407,21.0
2024-03-20,1,HOLD,93.859,0,9.62,9.62,12336.55,0.065617956,16.0
2024-03-20,2,SELL_FAILED,21.739,0,9.62,9.62,12336.55,-0.9892332,0.0
2024-03-20,3,SELL_FAILED,202.18,0,9.62,9.62,12336.55,-0.99202174,0.0
2024-03-21,0,SELL_FAILED,517.188,0,9.62,9.62,12373.38,-0.88591516,21.0
2024-03-21,1,HOLD,93.926,0,9.62,9.62,12373.38,0.0655944,16.0
2024-03-21,2,SELL_FAILED,21.711,0,9.62,9.62,12373.38,-0.9892329,0.0
2024-03-21,3,SELL_FAILED,201.97,0,9.62,9.62,12373.38,-0.99202186,0.0
2024-03-22,0,SELL_FAILED,516.208,0,9.62,9.62,12357.59,-0.8860021,21.0
2024-03-22,1,HOLD,94.225,0,9.62,9.62,12357.59,0.06487497,16.0
2024-03-22,2,SELL_FAILED,21.559,0,9.62,9.62,12357.59,-0.9892418,0.0
2024-03-22,3,SELL_FAILED,200.35,0,9.62,9.62,12357.59,-0.9920221,0.0
2024-03-25,0,SELL_FAILED,514.782,0,9.62,9.62,12324.86,-0.8859587,21.0
2024-03-25,1,HOLD,94.051,0,9.62,9.62,12324.86,0.06550766,16.0
2024-03-25,2,SELL_FAILED,21.739,0,9.62,9.62,12324.86,-0.98923063,0.0
2024-03-25,3,SELL_FAILED,200.99,0,9.62,9.62,12324.86,-0.99202365,0.0
2024-03-26,0,SELL_FAILED,513.831,0,9.62,9.62,12306.44,-0.8858044,21.0
2024-03-26,1,HOLD,94.148,0,9.62,9.62,12306.44,0.06603932,16.0
2024-03-26,2,SELL_FAILED,21.569,0,9.62,9.62,12306.44,-0.98922616,0.0
2024-03-26,3,SELL_FAILED,201.64,0,9.62,9.62,12306.44,-0.992022,0.0
2024-03-27,0,SELL_FAILED,518.149,0,9.62,9.62,12402.05,-0.885844,21.0
2024-03-27,1,HOLD,94.456,0,9.62,9.62,12402.05,0.064854525,16.0
2024-03-27,2,SELL_FAILED,21.55,0,9.62,9.62,12402.05,-0.9892523,0.0
2024-03-27,3,SELL_FAILED,203.1,0,9.62,9.62,12402.05,-0.99201417,0.0
2024-03-28,0,SELL_FAILED,518.05,0,9.62,9.62,12398.11,-0.88586646,21.0
2024-03-28,1,HOLD,94.34,0,9.62,9.62,12398.11,0.06581621,16.0
2024-03-28,2,SELL_FAILED,21.806,0,9.62,9.62,12398.11,-0.98922956,0.0
2024-03-28,3,SELL_FAILED,205.72,0,9.62,9.62,12398.11,-0.99202234,0.0
2024-04-01,0,SELL_FAILED,517.149,0,9.62,9.62,12368.21,-0.8858991,21.0
2024-04-01,1,HOLD,93.654,0,9.62,9.62,12368.21,0.06623761,16.0
2024-04-01,2,SELL_FAILED,21.91,0,9.62,9.62,12368.21,-0.9892157,0.0
2024-04-01,3,SELL_FAILED,207.82,0,9.62,9.62,12368.21,-0.9920283,0.0
2024-04-02,0,SELL_FAILED,513.861,0,9.62,9.62,12298.09,-0.88579255,21.0
2024-04-02,1,HOLD,93.587,0,9.62,9.62,12298.09,0.06539175,16.0
2024-04-02,2,SELL_FAILED,22.11,0,9.62,9.62,12298.09,-0.9892456,0.0
2024-04-02,3,SELL_FAILED,210.89,0,9.62,9.62,12298.09,-0.99201405,0.0
2024-04-03,0,SELL_FAILED,514.425,0,9.62,9.62,12310.86,-0.88571423,21.0
2024-04-03,1,HOLD,93.645,0,9.62,9.62,12310.86,0.066627994,16.0
2024-04-03,2,SELL_FAILED,22.375,0,9.62,9.62,12310.86,-0.9892175,0.0
2024-04-03,3,SELL_FAILED,212.74,0,9.62,9.62,12310.86,-0.99202245,0.0
2024-04-04,0,SELL_FAILED,508.146,0,9.62,9.62,12182.56,-0.8857579,21.0
2024-04-04,1,HOLD,93.867,0,9.62,9.62,12182.56,0.06610412,16.0
2024-04-04,2,SELL_FAILED,22.432,0,9.62,9.62,12182.56,-0.98922527,0.0
2024-04-04,3,SELL_FAILED,211.52,0,9.62,9.62,12182.56,-0.99201995,0.0
2024-04-05,0,SELL_FAILED,513.455,0,9.62,9.62,12286.62,-0.88574344,21.0
2024-04-05,1,HOLD,93.403,0,9.62,9.62,12286.62,0.06524275,16.0
2024-04-05,2,SELL_FAILED,22.546,0,9.62,9.62,12286.62,-0.9892514,0.0
2024-04-05,3,SELL_FAILED,215.14,0,9.62,9.62,12286.62,-0.9920111,0.0
2024-04-08,0,SELL_FAILED,513.742,0,9.62,9.62,12291.26,-0.88598055,21.0
2024-04-08,1,HOLD,93.316,0,9.62,9.62,12291.26,0.06435288,16.0
2024-04-08,2,SELL_FAILED,22.537,0,9.62,9.62,12291.26,-0.98925626,0.0
2024-04-08,3,SELL_FAILED,216.48,0,9.62,9.62,12291.26,-0.9920171,0.0
2024-04-09,0,SELL_FAILED,514.336,0,9.62,9.62,12308.84,-0.88571525,21.0
2024-04-09,1,HOLD,93.635,0,9.62,9.62,12308.84,0.066770226,16.0
2024-04-09,2,SELL_FAILED,22.413,0,9.62,9.62,12308.84,-0.98921555,0.0
2024-04-09,3,SELL_FAILED,217.67,0,9.62,9.62,12308.84,-0.9920201,0.0
2024-04-10,0,SELL_FAILED,509.186,0,9.62,9.62,12182.75,-0.8858698,21.0
2024-04-10,1,HOLD,92.514,0,9.62,9.62,12182.75,0.06572282,16.0
2024-04-10,2,SELL_FAILED,22.527,0,9.62,9.62,12182.75,-0.98923004,0.0
2024-04-10,3,SELL_FAILED,215.61,0,9.62,9.62,12182.75,-0.99202245,0.0
2024-04-11,0,SELL_FAILED,513.029,0,9.62,9.62,12263.77,-0.88591194,21.0
2024-04-11,1,HOLD,92.534,0,9.62,9.62,12263.77,0.06545398,16.0
2024-04-11,2,SELL_FAILED,22.489,0,9.62,9.62,12263.77,-0.9892337,0.0
2024-04-11,3,SELL_FAILED,219.8,0,9.62,9.62,12263.77,-0.99202245,0.0
2024-04-12,0,SELL_FAILED,505.947,0,9.62,9.62,12117.84,-0.8858864,21.0
2024-04-12,1,HOLD,92.708,0,9.62,9.62,12117.84,0.06506099,16.0
2024-04-12,2,SELL_FAILED,22.518,0,9.62,9.62,12117.84,-0.9892468,0.0
2024-04-12,3,SELL_FAILED,216.89,0,9.62,9.62,12117.84,-0.9920161,0.0
2024-04-15,0,SELL_FAILED,499.609,0,9.62,9.62,11975.76,-0.8858186,21.0
2024-04-15,1,HOLD,92.147,0,9.62,9.62,11975.76,0.06629431,16.0
2024-04-15,2,SELL_FAILED,22.546,0,9.62,9.62,11975.76,-0.9892236,0.0
2024-04-15,3,SELL_FAILED,220.95,0,9.62,9.62,11975.76,-0.9920219,0.0
2024-04-16,0,SELL_FAILED,498.698,0,9.62,9.62,11952.45,-0.88586205,21.0
2024-04-16,1,HOLD,91.886,0,9.62,9.62,11952.45,0.065840684,16.0
2024-04-16,2,SELL_FAILED,22.508,0,9.62,9.62,11952.45,-0.9892316,0.0
2024-04-16,3,SELL_FAILED,221.22,0,9.62,9.62,11952.45,-0.99202096,0.0
2024-04-17,0,SELL_FAILED,495.746,0,9.62,9.62,11897.28,-0.8857923,21.0
2024-04-17,1,HOLD,92.312,0,9.62,9.62,11897.28,0.06657058,16.0
2024-04-17,2,SELL_FAILED,22.157,0,9.62,9.62,11897.28,-0.98921627,0.0
2024-04-17,3,SELL_FAILED,219.59,0,9.62,9.62,11897.28,-0.99202293,0.0
2024-04-18,0,SELL_FAILED,494.726,0,9.62,9.62,11871.68,-0.88591325,21.0
2024-04-18,1,HOLD,92.051,0,9.62,9.62,11871.68,0.06597896,16.0
2024-04-18,2,SELL_FAILED,22.148,0,9.62,9.62,11871.68,-0.98922175,0.0
2024-04-18,3,SELL_FAILED,220.34,0,9.62,9.62,11871.68,-0.99202675,0.0
2024-04-19,0,SELL_FAILED,490.408,0,9.62,9.62,11782.54,-0.88588417,21.0
2024-04-19,1,HOLD,92.147,0,9.62,9.62,11782.54,0.066078305,16.0
2024-04-19,2,SELL_FAILED,22.252,0,9.62,9.62,11782.54,-0.9892206,0.0
2024-04-19,3,SELL_FAILED,221.03,0,9.62,9.62,11782.54,-0.99202657,0.0
2024-04-22,0,SELL_FAILED,494.924,0,9.62,9.62,11878.3,-0.8858255,21.0
2024-04-22,1,HOLD,92.205,0,9.62,9.62,11878.3,0.066544734,16.0
2024-04-22,2,SELL_FAILED,22.252,0,9.62,9.62,11878.3,-0.98921525,0.0
2024-04-22,3,SELL_FAILED,215.57,0,9.62,9.62,11878.3,-0.9920236,0.0
2024-04-23,0,SELL_FAILED,500.797,0,9.62,9.62,12004.73,-0.8859716,21.0
2024-04-23,1,HOLD,92.398,0,9.62,9.62,12004.73,0.06498641,16.0
2024-04-23,2,SELL_FAILED,22.347,0,9.62,9.62,12004.73,-0.98923784,0.0
2024-04-23,3,SELL_FAILED,215.04,0,9.62,9.62,12004.73,-0.9920226,0.0
2024-04-24,0,SELL_FAILED,500.56,0,9.62,9.62,11995.89,-0.8858941,21.0
2024-04-24,1,HOLD,92.157,0,9.62,9.62,11995.89,0.064599775,16.0
2024-04-24,2,SELL_FAILED,22.318,0,9.62,9.62,11995.89,-0.9892535,0.0
2024-04-24,3,SELL_FAILED,214.64,0,9.62,9.62,11995.89,-0.99201614,0.0
2024-04-25,0,SELL_FAILED,498.658,0,9.62,9.62,11951.77,-0.8859429,21.0
2024-04-25,1,HOLD,91.896,0,9.62,9.62,11951.77,0.066582955,16.0
2024-04-25,2,SELL_FAILED,22.442,0,9.62,9.62,11951.77,-0.9892064,0.0
2024-04-25,3,SELL_FAILED,215.92,0,9.62,9.62,11951.77,-0.9920332,0.0
2024-04-26,0,SELL_FAILED,503.382,0,9.62,9.62,12054.23,-0.8859391,21.0
2024-04-26,1,HOLD,92.099,0,9.62,9.62,12054.23,0.06572656,16.0
2024-04-26,2,SELL_FAILED,22.461,0,9.62,9.62,12054.23,-0.98922604,0.0
2024-04-26,3,SELL_FAILED,216.62,0,9.62,9.62,12054.23,-0.9920248,0.0
2024-04-29,0,SELL_FAILED,505.165,0,9.62,9.62,12096.15,-0.8857977,21.0
2024-04-29,1,HOLD,92.379,0,9.62,9.62,12096.15,0.06609631,16.0
2024-04-29,2,SELL_FAILED,22.442,0,9.62,9.62,12096.15,-0.98922473,0.0
2024-04-29,3,SELL_FAILED,216.18,0,9.62,9.62,12096.15,-0.9920234,0.0
2024-04-30,0,SELL_FAILED,497.162,0,9.62,9.62,11922.05,-0.88565487,21.0
2024-04-30,1,HOLD,92.002,0,9.62,9.62,11922.05,0.06730212,16.0
2024-04-30,2,SELL_FAILED,22.157,0,9.62,9.62,11922.05,-0.9892077,0.0
2024-04-30,3,SELL_FAILED,211.87,0,9.62,9.62,11922.05,-0.9920216,0.0
2024-05-01,0,SELL_FAILED,495.548,0,9.62,9.62,11893.36,-0.88593,21.0
2024-05-01,1,HOLD,92.327,0,9.62,9.62,11893.36,0.0652012,16.0
2024-05-01,2,SELL_FAILED,21.834,0,9.62,9.62,11893.36,-0.9892397,0.0
2024-05-01,3,SELL_FAILED,213.79,0,9.62,9.62,11893.36,-0.99202114,0.0
2024-05-02,0,SELL_FAILED,500.183,0,9.62,9.62,11997.37,-0.8858879,21.0
2024-05-02,1,HOLD,92.744,0,9.62,9.62,11997.37,0.06530928,16.0
2024-05-02,2,SELL_FAILED,21.91,0,9.62,9.62,11997.37,-0.98924,0.0
2024-05-02,3,SELL_FAILED,213.13,0,9.62,9.62,11997.37,-0.99201906,0.0
2024-05-03,0,SELL_FAILED,506.383,0,9.62,9.62,12135.17,-0.88586944,21.0
2024-05-03,1,HOLD,93.219,0,9.62,9.62,12135.17,0.065745525,16.0
2024-05-03,2,SELL_FAILED,21.939,0,9.62,9.62,12135.17,-0.9892315,0.0
2024-05-03,3,SELL_FAILED,212.96,0,9.62,9.62,12135.17,-0.99202055,0.0
2024-05-06,0,SELL_FAILED,511.612,0,9.62,9.62,12246.05,-0.885837,21.0
2024-05-06,1,HOLD,93.286,0,9.62,9.62,12246.05,0.06643777,16.0
2024-05-06,2,SELL_FAILED,22.186,0,9.62,9.62,12246.05,-0.9892157,0.0
2024-05-06,3,SELL_FAILED,215.2,0,9.62,9.62,12246.05,-0.99202573,0.0
2024-05-07,0,SELL_FAILED,512.177,0,9.62,9.62,12261.02,-0.88573456,21.0
2024-05-07,1,HOLD,93.48,0,9.62,9.62,12261.02,0.06713056,16.0
2024-05-07,2,SELL_FAILED,22.167,0,9.62,9.62,12261.02,-0.9892033,0.0
2024-05-07,3,SELL_FAILED,214.21,0,9.62,9.62,12261.02,-0.9920274,0.0
2024-05-08,0,SELL_FAILED,512.226,0,9.62,9.62,12258.94,-0.88587916,21.0
2024-05-08,1,HOLD,93.286,0,9.62,9.62,12258.94,0.06495712,16.0
2024-05-08,2,SELL_FAILED,22.053,0,9.62,9.62,12258.94,-0.9892478,0.0
2024-05-08,3,SELL_FAILED,213.58,0,9.62,9.62,12258.94,-0.99201596,0.0
2024-05-09,0,SELL_FAILED,515.178,0,9.62,9.62,12323.73,-0.88576424,21.0
2024-05-09,1,HOLD,93.461,0,9.62,9.62,12323.73,0.06744844,16.0
2024-05-09,2,SELL_FAILED,22.138,0,9.62,9.62,12323.73,-0.9892,0.0
2024-05-09,3,SELL_FAILED,216.95,0,9.62,9.62,12323.73,-0.9920273,0.0
2024-05-10,0,SELL_FAILED,515.841,0,9.62,9.62,12334.55,-0.88586944,21.0
2024-05-10,1,HOLD,93.267,0,9.62,9.62,12334.55,0.0650457,16.0
2024-05-10,2,SELL_FAILED,22.1,0,9.62,9.62,12334.55,-0.98924446,0.0
2024-05-10,3,SELL_FAILED,218.71,0,9.62,9.62,12334.55,-0.99201703,0.0
2024-05-13,0,SELL_FAILED,515.911,0,9.62,9.62,12336.81,-0.885812,21.0
2024-05-13,1,HOLD,93.316,0,9.62,9.62,12336.81,0.06703126,16.0
2024-05-13,2,SELL_FAILED,22.243,0,9.62,9.62,12336.81,-0.98920333,0.0
2024-05-13,3,SELL_FAILED,216.26,0,9.62,9.62,12336.81,-0.99202734,0.0
2024-05-14,0,SELL_FAILED,518.278,0,9.62,9.62,12390.53,-0.88585585,21.0
2024-05-14,1,HOLD,93.567,0,9.62,9.62,12390.53,0.065113544,16.0
2024-05-14,2,SELL_FAILED,22.148,0,9.62,9.62,12390.53,-0.98924476,0.0
2024-05-14,3,SELL_FAILED,218.09,0,9.62,9.62,12390.53,-0.99201906,0.0
2024-05-15,0,SELL_FAILED,524.696,0,9.62,9.62,12535.24,-0.8857767,21.0
2024-05-15,1,HOLD,94.188,0,9.62,9.62,12535.24,0.06521016,16.0
2024-05-15,2,SELL_FAILED,22.224,0,9.62,9.62,12535.24,-0.98924845,0.0
2024-05-15,3,SELL_FAILED,220.89,0,9.62,9.62,12535.24,-0.9920136,0.0
2024-05-16,0,SELL_FAILED,523.616,0,9.62,9.62,12510.85,-0.88591087,21.0
2024-05-16,1,HOLD,94.081,0,9.62,9.62,12510.85,0.06553599,16.0
2024-05-16,2,SELL_FAILED,22.281,0,9.62,9.62,12510.85,-0.9892292,0.0
2024-05-16,3,SELL_FAILED,220.03,0,9.62,9.62,12510.85,-0.9920241,0.0
2024-05-17,0,SELL_FAILED,524.369,0,9.62,9.62,12521.86,-0.88580364,21.0
2024-05-17,1,HOLD,93.781,0,9.62,9.62,12521.86,0.065457,16.0
2024-05-17,2,SELL_FAILED,22.508,0,9.62,9.62,12521.86,-0.9892424,0.0
2024-05-17,3,SELL_FAILED,223.66,0,9.62,9.62,12521.86,-0.9920149,0.0
2024-05-20,0,SELL_FAILED,524.973,0,9.62,9.62,12533.14,-0.8859411,21.0
2024-05-20,1,HOLD,93.693,0,9.62,9.62,12533.14,0.064194836,16.0
2024-05-20,2,SELL_FAILED,22.708,0,9.62,9.62,12533.14,-0.989262,0.0
2024-05-20,3,SELL_FAILED,224.56,0,9.62,9.62,12533.14,-0.99201435,0.0
2024-05-21,0,SELL_FAILED,526.26,0,9.62,9.62,12562.97,-0.8858268,21.0
2024-05-21,1,HOLD,93.868,0,9.62,9.62,12562.97,0.06661761,16.0
2024-05-21,2,SELL_FAILED,22.613,0,9.62,9.62,12562.97,-0.98920906,0.0
2024-05-21,3,SELL_FAILED,224.23,0,9.62,9.62,12562.97,-0.9920274,0.0
2024-05-22,0,SELL_FAILED,524.745,0,9.62,9.62,12529.3,-0.88575965,21.0
2024-05-22,1,HOLD,93.752,0,9.62,9.62,12529.3,0.06638784,16.0
2024-05-22,2,SELL_FAILED,22.29,0,9.62,9.62,12529.3,-0.9892224,0.0
2024-05-22,3,SELL_FAILED,220.11,0,9.62,9.62,12529.3,-0.99202025,0.0
2024-05-23,0,SELL_FAILED,520.912,0,9.62,9.62,12444.61,-0.8860029,21.0
2024-05-23,1,HOLD,93.49,0,9.62,9.62,12444.61,0.06528278,16.0
2024-05-23,2,SELL_FAILED,22.176,0,9.62,9.62,12444.61,-0.9892307,0.0
2024-05-23,3,SELL_FAILED,215.72,0,9.62,9.62,12444.61,-0.9920246,0.0
2024-05-24,0,SELL_FAILED,524.359,0,9.62,9.62,12518.71,-0.88595045,21.0
2024-05-24,1,HOLD,93.597,0,9.62,9.62,12518.71,0.065352134,16.0
2024-05-24,2,SELL_FAILED,22.328,0,9.62,9.62,12518.71,-0.9892329,0.0
2024-05-24,3,SELL_FAILED,215.92,0,9.62,9.62,12518.71,-0.9920228,0.0
2024-05-28,0,SELL_FAILED,524.725,0,9.62,9.62,12519.4,-0.8858654,21.0
2024-05-28,1,HOLD,93.16,0,9.62,9.62,12519.4,0.06745319,16.0
2024-05-28,2,SELL_FAILED,22.727,0,9.62,9.62,12519.4,-0.98918706,0.0
2024-05-28,3,SELL_FAILED,218.19,0,9.62,9.62,12519.4,-0.9920381,0.0
2024-05-29,0,SELL_FAILED,521.051,0,9.62,9.62,12436.52,-0.8858747,21.0
2024-05-29,1,HOLD,92.802,0,9.62,9.62,12436.52,0.06479027,16.0
2024-05-29,2,SELL_FAILED,22.489,0,9.62,9.62,12436.52,-0.9892496,0.0
2024-05-29,3,SELL_FAILED,216.16,0,9.62,9.62,12436.52,-0.9920168,0.0
2024-05-30,0,SELL_FAILED,517.594,0,9.62,9.62,12370.9,-0.88600457,21.0
2024-05-30,1,HOLD,93.238,0,9.62,9.62,12370.9,0.06496893,16.0
2024-05-30,2,SELL_FAILED,22.195,0,9.62,9.62,12370.9,-0.9892403,0.0
2024-05-30,3,SELL_FAILED,216.57,0,9.62,9.62,12370.9,-0.9920217,0.0
2024-05-31,0,SELL_FAILED,522.309,0,9.62,9.62,12474.72,-0.88590443,21.0
2024-05-31,1,HOLD,93.538,0,9.62,9.62,12474.72,0.06543849,16.0
2024-05-31,2,SELL_FAILED,22.091,0,9.62,9.62,12474.72,-0.9892358,0.0
2024-05-31,3,SELL_FAILED,215.3,0,9.62,9.62,12474.72,-0.9920217,0.0
